id,geometry,소방용수_수
2192,"POLYGON ((127.0838435632185 37.694268890551, 127.08387859689653 37.692792124174545, 127.08390529304425 37.691782451297506, 127.08503124037757 37.6905499185849, 127.08517747668438 37.690389846555426, 127.08640747583082 37.68995576430907, 127.08640826544625 37.68981358729374, 127.08073728599128 37.68979356167995, 127.080711911741 37.69430012704345, 127.08378184777837 37.69431100269546, 127.0838435632185 37.694268890551))",1.0
2193,"POLYGON ((127.08110504441512 37.69613746853863, 127.08378184777837 37.69431100269546, 127.080711911741 37.69430012704345, 127.0807016828255 37.69611653720118, 127.08110504441512 37.69613746853863))",1.0
2194,"POLYGON ((127.08838657736554 37.44639772495504, 127.0882378224329 37.44617849338901, 127.0881613394731 37.44538538433174, 127.08786909740083 37.44491679482101, 127.08785512613319 37.44489427129503, 127.08776037829182 37.4448712116233, 127.08775169515337 37.44645373834702, 127.088345914313 37.44645580950757, 127.08838657736554 37.44639772495504))",1.0
2195,"POLYGON ((127.08961957211133 37.45088691532669, 127.08954279216667 37.450166167040464, 127.08882113446462 37.449749706930106, 127.088959591999 37.4494618519349, 127.088432141019 37.448994843382486, 127.08832681860272 37.448627760364865, 127.08836024662313 37.448373202257194, 127.088415006564 37.44807526193831, 127.08864240524817 37.44759700298994, 127.08854583154435 37.44745375115955, 127.08836935889735 37.44724045900864, 127.08827692518075 37.44655435580062, 127.088345914313 37.44645580950757, 127.08775169515337 37.44645373834702, 127.087726963381 37.45096049395365, 127.08982133289956 37.45096778136467, 127.08961957211133 37.45088691532669))",1.0
2196,"POLYGON ((127.09334228329854 37.45531281363244, 127.09314257505578 37.4549058204234, 127.09319964171313 37.45477851109675, 127.0932175826879 37.45471599316029, 127.09281536574618 37.453759266110715, 127.09272551177358 37.45363404135584, 127.09188225785026 37.45346687644683, 127.09112884278142 37.45295584120231, 127.090959110354 37.452782535523035, 127.09030286636015 37.45126680045733, 127.09014056702992 37.45109572984276, 127.08982133289956 37.45096778136467, 127.087726963381 37.45096049395365, 127.08770222610077 37.455467246101016, 127.0933554701244 37.45548683358959, 127.09335625768269 37.455341373642, 127.09334228329854 37.45531281363244))",1.0
2197,"POLYGON ((127.08770222610077 37.455467246101016, 127.0876774833114 37.459973994788996, 127.0933310665742 37.45999358544923, 127.0933554701244 37.45548683358959, 127.08770222610077 37.455467246101016))",1.0
2198,"POLYGON ((127.0876774833114 37.459973994788996, 127.08765273501155 37.46448074001739, 127.0933066575891 37.46450033384968, 127.0933310665742 37.45999358544923, 127.0876774833114 37.459973994788996))",20
2199,"POLYGON ((127.08765273501155 37.46448074001739, 127.08762798119994 37.468987481786115, 127.09328224316782 37.46900707879082, 127.0933066575891 37.46450033384968, 127.08765273501155 37.46448074001739))",10
2200,"POLYGON ((127.08762798119994 37.468987481786115, 127.08760322187528 37.473494220094985, 127.09325782330906 37.47351382027247, 127.09328224316782 37.46900707879082, 127.08762798119994 37.468987481786115))",4.0
2201,"POLYGON ((127.08760322187528 37.473494220094985, 127.08757845703629 37.47800095494385, 127.09323339801155 37.47802055829452, 127.09325782330906 37.47351382027247, 127.08760322187528 37.473494220094985))",8.0
2202,"POLYGON ((127.08757845703629 37.47800095494385, 127.08755368668166 37.48250768633259, 127.09320896727402 37.48252729285678, 127.09323339801155 37.47802055829452, 127.08757845703629 37.47800095494385))",1.0
2203,"POLYGON ((127.08755368668166 37.48250768633259, 127.08752891081008 37.48701441426103, 127.0931845310952 37.487034023959154, 127.09320896727402 37.48252729285678, 127.08755368668166 37.48250768633259))",1.0
2204,"POLYGON ((127.08752891081008 37.48701441426103, 127.08750412942027 37.491521138729055, 127.0931600894738 37.49154075160148, 127.0931845310952 37.487034023959154, 127.08752891081008 37.48701441426103))",6.0
2205,"POLYGON ((127.08750412942027 37.491521138729055, 127.08747934251092 37.4960278597365, 127.09313564240853 37.49604747578357, 127.0931600894738 37.49154075160148, 127.08750412942027 37.491521138729055))",1.0
2206,"POLYGON ((127.08747934251092 37.4960278597365, 127.08745455008076 37.50053457728322, 127.09311118989811 37.50055419650534, 127.09313564240853 37.49604747578357, 127.08747934251092 37.4960278597365))",2.0
2207,"POLYGON ((127.08745455008076 37.50053457728322, 127.08742975212846 37.50504129136908, 127.0930867319413 37.505060913766606, 127.09311118989811 37.50055419650534, 127.08745455008076 37.50053457728322))",1.0
2208,"POLYGON ((127.08742975212846 37.50504129136908, 127.08740494865275 37.509548001993906, 127.09306226853678 37.50956762756724, 127.0930867319413 37.505060913766606, 127.08742975212846 37.50504129136908))",1.0
2209,"POLYGON ((127.08740494865275 37.509548001993906, 127.08738013965228 37.51405470915757, 127.09303779968326 37.51407433790709, 127.09306226853678 37.50956762756724, 127.08740494865275 37.509548001993906))",1.0
2210,"POLYGON ((127.08738013965228 37.51405470915757, 127.08735532512583 37.518561412859945, 127.09301332537949 37.51858104478601, 127.09303779968326 37.51407433790709, 127.08738013965228 37.51405470915757))",1.0
2211,"POLYGON ((127.08735532512583 37.518561412859945, 127.08733050507202 37.52306811310086, 127.09298884562416 37.52308774820385, 127.09301332537949 37.51858104478601, 127.08735532512583 37.518561412859945))",1.0
2212,"POLYGON ((127.08733050507202 37.52306811310086, 127.08730567948959 37.527574809880186, 127.09296436041603 37.52759444816048, 127.09298884562416 37.52308774820385, 127.08733050507202 37.52306811310086))",1.0
2213,"POLYGON ((127.08730567948959 37.527574809880186, 127.08728084837723 37.532081503197766, 127.09293986975378 37.53210114465573, 127.09296436041603 37.52759444816048, 127.08730567948959 37.527574809880186))",1.0
2214,"POLYGON ((127.08728084837723 37.532081503197766, 127.08725601173364 37.53658819305346, 127.0929153736361 37.53660783768948, 127.09293986975378 37.53210114465573, 127.08728084837723 37.532081503197766))",10
2215,"POLYGON ((127.08725601173364 37.53658819305346, 127.08723116955753 37.541094879447115, 127.09289087206177 37.54111452726158, 127.0929153736361 37.53660783768948, 127.08725601173364 37.53658819305346))",20
2216,"POLYGON ((127.08723116955753 37.541094879447115, 127.08720632184759 37.54560156237861, 127.09286636502945 37.54562121337187, 127.09289087206177 37.54111452726158, 127.08723116955753 37.541094879447115))",30
2217,"POLYGON ((127.08720632184759 37.54560156237861, 127.0871814686025 37.55010824184777, 127.0928418525379 37.55012789602022, 127.09286636502945 37.54562121337187, 127.08720632184759 37.54560156237861))",30
2218,"POLYGON ((127.0871814686025 37.55010824184777, 127.08715660982097 37.55461491785447, 127.0928173345858 37.554634575206485, 127.0928418525379 37.55012789602022, 127.0871814686025 37.55010824184777))",30
2219,"POLYGON ((127.08715660982097 37.55461491785447, 127.0871317455017 37.55912159039856, 127.0927928111719 37.55914125093051, 127.0928173345858 37.554634575206485, 127.08715660982097 37.55461491785447))",30
2220,"POLYGON ((127.0871317455017 37.55912159039856, 127.08710687564339 37.563628259479884, 127.09276828229487 37.56364792319216, 127.0927928111719 37.55914125093051, 127.0871317455017 37.55912159039856))",30
2221,"POLYGON ((127.08710687564339 37.563628259479884, 127.08708200024472 37.56813492509832, 127.09274374795345 37.568154591991295, 127.09276828229487 37.56364792319216, 127.08710687564339 37.563628259479884))",30
2222,"POLYGON ((127.08708200024472 37.56813492509832, 127.08705711930439 37.572641587253706, 127.09271920814636 37.57266125732774, 127.09274374795345 37.568154591991295, 127.08708200024472 37.56813492509832))",10
2223,"POLYGON ((127.08705711930439 37.572641587253706, 127.08703223282109 37.57714824594591, 127.09269466287228 37.5771679192014, 127.09271920814636 37.57266125732774, 127.08705711930439 37.572641587253706))",8.0
2224,"POLYGON ((127.08703223282109 37.57714824594591, 127.08700734079352 37.581654901174765, 127.09267011212995 37.581674577612084, 127.09269466287228 37.5771679192014, 127.08703223282109 37.57714824594591))",1.0
2225,"POLYGON ((127.08700734079352 37.581654901174765, 127.08698244322038 37.58616155294016, 127.09264555591807 37.58618123255969, 127.09267011212995 37.581674577612084, 127.08700734079352 37.581654901174765))",1.0
2226,"POLYGON ((127.08698244322038 37.58616155294016, 127.08695754010036 37.59066820124191, 127.09262099423535 37.59068788404402, 127.09264555591807 37.58618123255969, 127.08698244322038 37.58616155294016))",1.0
2227,"POLYGON ((127.08695754010036 37.59066820124191, 127.08693263143212 37.595174846079914, 127.0925964270805 37.59519453206498, 127.09262099423535 37.59068788404402, 127.08695754010036 37.59066820124191))",1.0
2228,"POLYGON ((127.08693263143212 37.595174846079914, 127.08690771721442 37.599681487454, 127.09257185445225 37.59970117662241, 127.0925964270805 37.59519453206498, 127.08693263143212 37.595174846079914))",1.0
2229,"POLYGON ((127.08690771721442 37.599681487454, 127.08688279744587 37.60418812536405, 127.09254727634926 37.60420781771617, 127.09257185445225 37.59970117662241, 127.08690771721442 37.599681487454))",1.0
2230,"POLYGON ((127.08688279744587 37.60418812536405, 127.08685787212522 37.60869475980987, 127.09252269277032 37.6087144553461, 127.09254727634926 37.60420781771617, 127.08688279744587 37.60418812536405))",1.0
2231,"POLYGON ((127.08685787212522 37.60869475980987, 127.08683294125115 37.613201390791374, 127.09249810371404 37.61322108951207, 127.09252269277032 37.6087144553461, 127.08685787212522 37.60869475980987))",1.0
2232,"POLYGON ((127.08683294125115 37.613201390791374, 127.08680800482234 37.61770801830837, 127.09247350917919 37.617727720213935, 127.09249810371404 37.61322108951207, 127.08683294125115 37.613201390791374))",1.0
2233,"POLYGON ((127.08680800482234 37.61770801830837, 127.08678306283747 37.62221464236077, 127.09244890916447 37.62223434745155, 127.09247350917919 37.617727720213935, 127.08680800482234 37.61770801830837))",1.0
2234,"POLYGON ((127.08678306283747 37.62221464236077, 127.08675811529525 37.62672126294837, 127.0924243036686 37.62674097122477, 127.09244890916447 37.62223434745155, 127.08678306283747 37.62221464236077))",2.0
2235,"POLYGON ((127.08675811529525 37.62672126294837, 127.08673316219436 37.63122788007107, 127.09239969269024 37.631247591533466, 127.0924243036686 37.62674097122477, 127.08675811529525 37.62672126294837))",20
2236,"POLYGON ((127.08673316219436 37.63122788007107, 127.08670820353349 37.63573449372871, 127.09237507622814 37.63575420837747, 127.09239969269024 37.631247591533466, 127.08673316219436 37.63122788007107))",6.0
2237,"POLYGON ((127.08670820353349 37.63573449372871, 127.08668323931131 37.64024110392115, 127.09235045428098 37.640260821756655, 127.09237507622814 37.63575420837747, 127.08670820353349 37.63573449372871))",1.0
2238,"POLYGON ((127.08668323931131 37.64024110392115, 127.08665826952657 37.64474771064823, 127.09232582684747 37.64476743167087, 127.09235045428098 37.640260821756655, 127.08668323931131 37.64024110392115))",1.0
2239,"POLYGON ((127.08665826952657 37.64474771064823, 127.08663329417784 37.649254313909836, 127.09230119392633 37.649274038119984, 127.09232582684747 37.64476743167087, 127.08665826952657 37.64474771064823))",10
2240,"POLYGON ((127.08663329417784 37.649254313909836, 127.08660831326392 37.65376091370582, 127.09227655551626 37.653780641103836, 127.09230119392633 37.649274038119984, 127.08663329417784 37.649254313909836))",1.0
2241,"POLYGON ((127.09113256147513 37.65824302789714, 127.09189159602371 37.657434951263795, 127.09226519665447 37.65585794726572, 127.09227655551626 37.653780641103836, 127.08660831326392 37.65376091370582, 127.08658332678345 37.658267510036005, 127.09113531993985 37.65828337565756, 127.09113256147513 37.65824302789714))",1.0
2242,"POLYGON ((127.09217385108111 37.660792547577806, 127.09120718723014 37.65933455614688, 127.09113531993985 37.65828337565756, 127.08658332678345 37.658267510036005, 127.08655833473512 37.662774102900286, 127.09222726222413 37.662793836675235, 127.09223782746434 37.66086233958396, 127.09217385108111 37.660792547577806))",1.0
2243,"POLYGON ((127.08655833473512 37.662774102900286, 127.08653333711759 37.667280692298505, 127.09220260733944 37.667300429262475, 127.09222726222413 37.662793836675235, 127.08655833473512 37.662774102900286))",1.0
2244,"POLYGON ((127.08653333711759 37.667280692298505, 127.08650833392959 37.67178727823054, 127.09217794696069 37.671807018383895, 127.09220260733944 37.667300429262475, 127.08653333711759 37.667280692298505))",1.0
2245,"POLYGON ((127.08650833392959 37.67178727823054, 127.08648332516975 37.676293860696205, 127.09215328108645 37.676313604039365, 127.09217794696069 37.671807018383895, 127.08650833392959 37.67178727823054))",1.0
2246,"POLYGON ((127.0919468389165 37.67919029877223, 127.09194181306987 37.67869251636064, 127.09214320251657 37.67815472212107, 127.09215328108645 37.676313604039365, 127.08648332516975 37.676293860696205, 127.0864583108368 37.680800439695396, 127.09212860971554 37.68082018622871, 127.09213744495773 37.679206417460165, 127.0919468389165 37.67919029877223))",1.0
2247,"POLYGON ((127.0864583108368 37.680800439695396, 127.0864332909294 37.68530701522795, 127.09210393284658 37.685326764951824, 127.09212860971554 37.68082018622871, 127.0864583108368 37.680800439695396))",3.0
2248,"POLYGON ((127.09055216189508 37.68957024773032, 127.09187688842769 37.68983264004252, 127.09207925047833 37.689833340208544, 127.09210393284658 37.685326764951824, 127.0864332909294 37.68530701522795, 127.08640826544625 37.68981358729374, 127.08895972912839 37.689822508182736, 127.09055216189508 37.68957024773032))",1.0
2249,"MULTIPOLYGON (((127.09207903500048 37.68987267831327, 127.09207925047833 37.689833340208544, 127.09187688842769 37.68983264004252, 127.09207903500048 37.68987267831327)), ((127.08653090515686 37.689912203547465, 127.0884538598055 37.68990263908426, 127.08895972912839 37.689822508182736, 127.08640826544625 37.68981358729374, 127.08640747583082 37.68995576430907, 127.08653090515686 37.689912203547465)))",1.0
2250,"POLYGON ((127.09335625768269 37.455341373642, 127.0933554701244 37.45548683358959, 127.09342755261656 37.45548708159656, 127.09335625768269 37.455341373642))",1.0
2251,"POLYGON ((127.09889319462354 37.45611617575746, 127.09868538546458 37.456148161336046, 127.0984720123621 37.456254771044215, 127.09823746008468 37.45637124739382, 127.09723049970613 37.45636756179941, 127.09636531695226 37.45634686044385, 127.09607633035199 37.45642958845009, 127.09576933783437 37.456519654240196, 127.09545844106371 37.45645345417595, 127.09523038081922 37.45639619532081, 127.0952227815268 37.45639422780951, 127.0952138648986 37.45632130720971, 127.0950391868308 37.456302587898044, 127.0943122076757 37.45622516176649, 127.09377357514201 37.456077764101934, 127.09354041502398 37.45588845591276, 127.0934582390003 37.45554979624775, 127.09342755261656 37.45548708159656, 127.0933554701244 37.45548683358959, 127.0933310665742 37.45999358544923, 127.09898465527193 37.46001290564958, 127.09900515972585 37.45617290260436, 127.09889319462354 37.45611617575746))",1.0
